cust_id,transaction_type,transaction_date,subscription_type
2681,CHURN,2021-09-01,PRO
2686,CHURN,2021-07-01,PRO
2746,CHURN,2021-01-01,PRO
2752,CHURN,2021-07-01,BASIC
2774,CHURN,2021-04-01,PRO
2777,CHURN,2021-11-01,PRO
2781,CHURN,2021-08-01,BASIC
2815,CHURN,2020-08-01,PRO
2824,CHURN,2021-12-01,BASIC
2830,CHURN,2021-08-01,PRO
2833,CHURN,2021-10-01,BASIC
2842,CHURN,2021-08-01,PRO
2871,CHURN,2021-01-01,PRO
2876,CHURN,2021-12-01,PRO
2882,CHURN,2022-09-01,BASIC
2892,CHURN,2022-06-01,BASIC
2900,CHURN,2022-01-01,PRO
2916,CHURN,2021-11-01,BASIC
2917,CHURN,2021-03-01,PRO
2921,CHURN,2022-05-01,PRO
2922,CHURN,2020-09-01,PRO
2937,CHURN,2022-06-01,PRO
2954,CHURN,2022-02-01,BASIC
2984,CHURN,2021-02-01,BASIC
3002,CHURN,2020-05-01,PRO
3017,CHURN,2022-02-01,PRO
3027,CHURN,2022-05-01,MAX
3037,CHURN,2022-06-01,MAX
3052,CHURN,2022-07-01,PRO
3063,CHURN,2020-08-01,PRO
3094,CHURN,2020-08-01,BASIC
3122,CHURN,2022-11-01,MAX
3137,CHURN,2021-01-01,BASIC
3152,CHURN,2022-01-01,BASIC
3167,CHURN,2021-03-01,PRO
3168,CHURN,2022-10-01,BASIC
3178,CHURN,2020-07-01,PRO
3193,CHURN,2020-09-01,PRO
3202,CHURN,2021-07-01,PRO
3207,CHURN,2022-05-01,PRO
3212,CHURN,2020-07-01,PRO
3214,CHURN,2021-02-01,BASIC
3222,CHURN,2022-07-01,BASIC
3228,CHURN,2021-08-01,MAX
3236,CHURN,2020-11-01,PRO
3251,CHURN,2021-11-01,BASIC
3266,CHURN,2020-10-01,PRO
3267,CHURN,2022-09-01,PRO
3272,CHURN,2021-05-01,BASIC
3279,CHURN,2021-03-01,BASIC
3288,CHURN,2021-04-01,BASIC
3294,CHURN,2021-11-01,BASIC
3300,CHURN,2022-07-01,MAX
3304,CHURN,2021-06-01,BASIC
3309,CHURN,2021-01-01,BASIC
3310,CHURN,2021-11-01,BASIC
3317,CHURN,2021-04-01,BASIC
3329,CHURN,2022-04-01,PRO
3341,CHURN,2022-09-01,PRO
3344,CHURN,2021-06-01,PRO
3374,CHURN,2022-04-01,PRO
3381,CHURN,2021-01-01,BASIC
3397,CHURN,2022-11-01,BASIC
3399,CHURN,2022-05-01,BASIC
3401,CHURN,2022-06-01,PRO
3405,CHURN,2021-04-01,PRO
3415,CHURN,2021-09-01,PRO
3427,CHURN,2022-09-01,BASIC
3430,CHURN,2022-10-01,BASIC
3447,CHURN,2022-03-01,PRO
3448,CHURN,2022-01-01,BASIC
3451,CHURN,2021-12-01,BASIC
3452,CHURN,2021-07-01,BASIC
3467,CHURN,2021-08-01,BASIC
3475,CHURN,2021-06-01,BASIC
3482,CHURN,2022-03-01,PRO
3488,CHURN,2021-09-01,BASIC
3492,CHURN,2021-08-01,BASIC
3496,CHURN,2020-09-01,PRO
3500,CHURN,2020-09-01,BASIC
3521,CHURN,2022-05-01,PRO
3528,CHURN,2021-10-01,BASIC
3532,CHURN,2022-02-01,PRO
3542,CHURN,2022-01-01,PRO
3547,CHURN,2022-09-01,PRO
3554,CHURN,2022-07-01,BASIC
3601,CHURN,2022-09-01,PRO
3603,CHURN,2021-10-01,PRO
3606,CHURN,2021-12-01,BASIC
3612,CHURN,2022-05-01,MAX
3638,CHURN,2022-02-01,BASIC
3646,CHURN,2020-12-01,PRO
3657,CHURN,2022-10-01,PRO
3667,CHURN,2021-01-01,BASIC
3673,CHURN,2022-08-01,PRO
3676,CHURN,2022-11-01,BASIC
3714,CHURN,2022-02-01,PRO
3754,CHURN,2021-04-01,BASIC
3770,CHURN,2020-04-01,PRO
3773,CHURN,2021-05-01,BASIC
3781,CHURN,2022-01-01,PRO
3784,CHURN,2021-07-01,PRO
3806,CHURN,2021-12-01,PRO
3829,CHURN,2022-02-01,BASIC
3832,CHURN,2021-05-01,PRO
3844,CHURN,2021-04-01,PRO
3851,CHURN,2022-06-01,BASIC
3853,CHURN,2022-04-01,PRO
3874,CHURN,2021-04-01,BASIC
3876,CHURN,2021-10-01,PRO
3886,CHURN,2021-07-01,BASIC
3895,CHURN,2022-09-01,BASIC
3911,CHURN,2021-08-01,PRO
3915,CHURN,2022-08-01,MAX
3933,CHURN,2020-05-01,PRO
3946,CHURN,2021-11-01,BASIC
3960,CHURN,2022-09-01,BASIC
3963,CHURN,2022-01-01,PRO
3980,CHURN,2022-09-01,PRO
4012,CHURN,2021-05-01,PRO
4018,CHURN,2022-08-01,BASIC
4030,CHURN,2020-09-01,BASIC
4042,CHURN,2022-03-01,BASIC
4056,CHURN,2021-09-01,BASIC
4059,CHURN,2021-11-01,BASIC
4072,CHURN,2022-01-01,BASIC
4092,CHURN,2022-08-01,MAX
4128,CHURN,2021-08-01,PRO
4134,CHURN,2021-07-01,PRO
4143,CHURN,2020-07-01,BASIC
4163,CHURN,2021-04-01,BASIC
4189,CHURN,2021-08-01,PRO
4220,CHURN,2022-07-01,BASIC
4222,CHURN,2022-11-01,pro
4223,CHURN,2021-06-01,PRO
4234,CHURN,2022-01-01,PRO
4237,CHURN,2022-11-01,PRO
4238,CHURN,2021-08-01,PRO
4241,CHURN,2021-06-01,BASIC
4242,CHURN,2022-05-01,BASIC
4255,CHURN,2022-07-01,BASIC
4277,CHURN,2021-05-01,BASIC
4279,CHURN,2020-08-01,PRO
4284,CHURN,2020-11-01,BASIC
4295,CHURN,2022-10-01,BASIC
4317,CHURN,2022-03-01,BASIC
4318,CHURN,2021-11-01,PRO
4323,CHURN,2022-04-01,BASIC
4328,CHURN,2022-05-01,MAX
4334,CHURN,2020-12-01,BASIC
4347,CHURN,2021-02-01,PRO
4365,CHURN,2021-08-01,BASIC
4368,CHURN,2021-11-01,PRO
4373,CHURN,2020-10-01,PRO
4383,CHURN,2022-04-01,BASIC
4418,CHURN,2020-04-01,BASIC
4434,CHURN,2021-08-01,BASIC
4435,CHURN,2020-12-01,BASIC
4443,CHURN,2022-07-01,PRO
4446,CHURN,2021-01-01,BASIC
4451,CHURN,2021-01-01,BASIC
4454,CHURN,2020-09-01,BASIC
4463,CHURN,2021-06-01,PRO
4474,CHURN,2021-05-01,PRO
4479,CHURN,2022-03-01,BASIC
4484,CHURN,2022-02-01,MAX
4485,CHURN,2020-10-01,BASIC
4486,CHURN,2022-07-01,PRO
4492,CHURN,2022-03-01,PRO
4500,CHURN,2021-03-01,PRO
4520,CHURN,2021-04-01,PRO
4522,CHURN,2022-01-01,BASIC
4588,CHURN,2020-05-01,BASIC
4597,CHURN,2022-07-01,BASIC
4602,CHURN,2022-10-01,BASIC
4609,CHURN,2020-09-01,BASIC
4620,CHURN,2022-07-01,BASIC
4649,CHURN,2022-09-01,BASIC
4651,CHURN,2021-10-01,BASIC
4654,CHURN,2022-09-01,BASIC
4665,CHURN,2021-05-01,PRO
4675,CHURN,2021-09-01,PRO
4685,CHURN,2022-04-01,BASIC
4695,CHURN,2022-03-01,BASIC
4696,CHURN,2021-01-01,BASIC
4697,CHURN,2021-07-01,PRO
4699,CHURN,2021-04-01,PRO
4703,CHURN,2022-03-01,PRO
4720,CHURN,2022-08-01,BASIC
4778,CHURN,2022-03-01,BASIC
4787,CHURN,2021-02-01,PRO
4790,CHURN,2022-01-01,BASIC
4792,CHURN,2022-10-01,PRO
4797,CHURN,2022-09-01,PRO
4800,CHURN,2021-04-01,PRO
4805,CHURN,2022-10-01,MAX
4818,CHURN,2021-10-01,PRO
4820,CHURN,2022-02-01,PRO
4823,CHURN,2022-09-01,BASIC
4849,CHURN,2021-04-01,BASIC
4850,CHURN,2022-02-01,MAX
4862,CHURN,2022-03-01,BASIC
4864,CHURN,2021-12-01,PRO
4873,CHURN,2020-08-01,PRO
4877,CHURN,2021-06-01,PRO
4881,CHURN,2021-11-01,PRO
4888,CHURN,2021-04-01,BASIC
4892,CHURN,2022-11-01,BASIC
4912,CHURN,2021-01-01,BASIC
4934,CHURN,2021-10-01,BASIC
4938,CHURN,2022-03-01,PRO
4941,CHURN,2022-05-01,PRO
4944,CHURN,2020-08-01,PRO
4948,CHURN,2021-12-01,PRO
4949,CHURN,2021-05-01,PRO
4963,CHURN,2020-10-01,BASIC
4966,CHURN,2020-12-01,BASIC
4976,CHURN,2020-09-01,BASIC
4990,CHURN,2021-11-01,MAX
4992,CHURN,2021-08-01,BASIC
4994,CHURN,2021-05-01,PRO
4995,CHURN,2021-03-01,PRO
5001,CHURN,2020-12-01,PRO
5002,CHURN,2021-01-01,PRO
5015,CHURN,2022-05-01,BASIC
5021,CHURN,2022-10-01,MAX
5038,CHURN,2022-11-01,PRO
5039,CHURN,2021-02-01,BASIC
5056,CHURN,2020-10-01,PRO
5078,CHURN,2021-01-01,PRO
5082,CHURN,2020-07-01,BASIC
5085,CHURN,2021-10-01,BASIC
5093,CHURN,2020-05-01,BASIC
5106,CHURN,2020-09-01,PRO
5134,CHURN,2022-02-01,PRO
5140,CHURN,2021-12-01,PRO
5163,CHURN,2022-02-01,BASIC
5164,CHURN,2022-04-01,BASIC
5165,CHURN,2021-05-01,BASIC
5178,CHURN,2021-09-01,PRO
5181,CHURN,2022-08-01,BASIC
5198,CHURN,2021-02-01,BASIC
5218,CHURN,2022-01-01,PRO
5221,CHURN,2022-05-01,MAX
5236,CHURN,2020-09-01,BASIC
5265,CHURN,2021-10-01,BASIC
5268,CHURN,2021-01-01,PRO
5270,CHURN,2021-07-01,BASIC
5292,CHURN,2021-07-01,PRO
5294,CHURN,2021-02-01,PRO
5301,CHURN,2022-09-01,MAX
5321,CHURN,2021-04-01,BASIC
5332,CHURN,2022-07-01,PRO
5340,CHURN,2021-07-01,PRO
5345,CHURN,2021-10-01,BASIC
5379,CHURN,2021-04-01,BASIC
5384,CHURN,2022-10-01,PRO
5393,CHURN,2021-05-01,BASIC
5400,CHURN,2022-02-01,BASIC
5409,CHURN,2020-07-01,BASIC
5435,CHURN,2021-09-01,PRO
5460,CHURN,2020-09-01,BASIC
5463,CHURN,2021-12-01,PRO
5473,CHURN,2021-11-01,PRO
5476,CHURN,2022-03-01,BASIC
5481,CHURN,2021-04-01,BASIC
5487,CHURN,2021-12-01,BASIC
5491,CHURN,2020-11-01,PRO
5518,CHURN,2021-07-01,BASIC
5537,CHURN,2021-03-01,BASIC
5538,CHURN,2022-04-01,PRO
5543,CHURN,2021-03-01,PRO
5545,CHURN,2020-10-01,PRO
5555,CHURN,2022-11-01,BASIC
5556,CHURN,2022-11-01,BASIC
5559,CHURN,2021-12-01,BASIC
5567,CHURN,2020-08-01,BASIC
5581,CHURN,2020-09-01,BASIC
5605,CHURN,2020-11-01,BASIC
5627,CHURN,2021-11-01,PRO
5633,CHURN,2021-12-01,BASIC
5643,CHURN,2022-08-01,BASIC
5654,CHURN,2022-11-01,PRO
5671,CHURN,2021-09-01,BASIC
5680,CHURN,2020-07-01,PRO
5700,CHURN,2021-12-01,PRO
5704,CHURN,2021-01-01,PRO
5709,CHURN,2022-09-01,BASIC
5712,CHURN,2020-05-01,PRO
5722,CHURN,2022-03-01,BASIC
5733,CHURN,2021-05-01,BASIC
5750,CHURN,2020-11-01,BASIC
5773,CHURN,2022-06-01,BASIC
5777,CHURN,2020-09-01,PRO
5789,CHURN,2022-11-01,BASIC
5790,CHURN,2022-02-01,BASIC
5799,CHURN,2022-10-01,MAX
5804,CHURN,2022-01-01,BASIC
5823,CHURN,2022-04-01,BASIC
5857,CHURN,2021-11-01,BASIC
5886,CHURN,2022-10-01,BASIC
5888,CHURN,2021-01-01,BASIC
5897,CHURN,2020-11-01,PRO
5899,CHURN,2022-01-01,BASIC
5909,CHURN,2021-05-01,BASIC
5927,CHURN,2022-05-01,BASIC
5936,CHURN,2021-12-01,PRO
5949,CHURN,2021-08-01,BASIC
5958,CHURN,2021-01-01,BASIC
5960,CHURN,2021-05-01,PRO
5963,CHURN,2021-12-01,BASIC
5965,CHURN,2021-07-01,BASIC
5973,CHURN,2022-05-01,MAX
5975,CHURN,2021-09-01,BASIC
6006,CHURN,2022-05-01,BASIC
6017,CHURN,2022-06-01,PRO
6035,CHURN,2022-01-01,BASIC
6056,CHURN,2021-03-01,BASIC
6080,CHURN,2022-07-01,BASIC
6088,CHURN,2022-04-01,BASIC
6090,CHURN,2021-05-01,BASIC
6109,CHURN,2022-01-01,BASIC
6139,CHURN,2021-05-01,PRO
6141,CHURN,2021-11-01,PRO
6151,CHURN,2021-11-01,BASIC
6160,CHURN,2022-05-01,BASIC
6194,CHURN,2020-11-01,PRO
6217,CHURN,2022-06-01,PRO
6223,CHURN,2021-01-01,PRO
6224,CHURN,2022-06-01,BASIC
6231,CHURN,2022-08-01,MAX
6242,CHURN,2022-05-01,MAX
6252,CHURN,2021-03-01,BASIC
6277,CHURN,2022-06-01,BASIC
6293,CHURN,2022-07-01,BASIC
6294,CHURN,2020-09-01,BASIC
6304,CHURN,2021-11-01,BASIC
6318,CHURN,2021-02-01,BASIC
6319,CHURN,2022-09-01,BASIC
6335,CHURN,2021-04-01,BASIC
6340,CHURN,2022-04-01,PRO
6357,CHURN,2021-10-01,BASIC
6376,CHURN,2021-02-01,BASIC
6381,CHURN,2021-08-01,PRO
6408,CHURN,2022-01-01,BASIC
6442,CHURN,2022-01-01,BASIC
6444,CHURN,2021-02-01,BASIC
6462,CHURN,2020-11-01,BASIC
6474,CHURN,2021-10-01,PRO
6482,CHURN,2021-05-01,PRO
6491,CHURN,2021-08-01,BASIC
6492,CHURN,2020-11-01,BASIC
6494,CHURN,2022-02-01,PRO
6495,CHURN,2022-02-01,BASIC
6509,CHURN,2022-05-01,PRO
6521,CHURN,2021-02-01,BASIC
6536,CHURN,2020-09-01,PRO
6558,CHURN,2021-12-01,BASIC
6605,CHURN,2021-11-01,PRO
6612,CHURN,2020-12-01,PRO
6618,CHURN,2021-12-01,BASIC
6629,CHURN,2020-06-01,BASIC
6649,CHURN,2022-08-01,PRO
6652,CHURN,2022-07-01,PRO
6658,CHURN,2022-07-01,BASIC
6668,CHURN,2022-01-01,BASIC
6683,CHURN,2022-06-01,BASIC
6692,CHURN,2021-08-01,PRO
6698,CHURN,2022-02-01,PRO
6701,CHURN,2022-10-01,MAX
6707,CHURN,2022-05-01,BASIC
6713,CHURN,2021-08-01,BASIC
6714,CHURN,2022-04-01,BASIC
6718,CHURN,2021-04-01,BASIC
6719,CHURN,2021-02-01,PRO
6730,CHURN,2022-11-01,PRO
6734,CHURN,2020-11-01,PRO
6758,CHURN,2022-05-01,PRO
6768,CHURN,2021-09-01,BASIC
6774,CHURN,2021-12-01,BASIC
6799,CHURN,2020-06-01,PRO
6810,CHURN,2021-07-01,PRO
6821,CHURN,2021-05-01,PRO
6832,CHURN,2021-09-01,BASIC
6836,CHURN,2021-07-01,BASIC
6860,CHURN,2022-11-01,BASIC
6884,CHURN,2021-04-01,PRO
6907,CHURN,2022-09-01,PRO
6951,CHURN,2020-08-01,BASIC
6952,CHURN,2022-11-01,max
6955,CHURN,2020-09-01,BASIC
6968,CHURN,2022-09-01,PRO
6970,CHURN,2022-02-01,BASIC
6983,CHURN,2021-11-01,BASIC
6988,CHURN,2022-01-01,BASIC
6992,CHURN,2022-10-01,BASIC
7006,CHURN,2020-08-01,BASIC
7011,CHURN,2020-09-01,PRO
7032,CHURN,2022-06-01,PRO
7034,CHURN,2022-04-01,PRO
7038,CHURN,2021-03-01,PRO
7067,CHURN,2022-11-01,BASIC
7073,CHURN,2021-07-01,BASIC
7074,CHURN,2022-03-01,BASIC
7078,CHURN,2021-03-01,PRO
7106,CHURN,2021-08-01,PRO
7120,CHURN,2021-08-01,BASIC
7126,CHURN,2021-03-01,PRO
7134,CHURN,2022-06-01,BASIC
7138,CHURN,2021-02-01,PRO
7154,CHURN,2020-12-01,BASIC
7161,CHURN,2021-03-01,pro
7162,CHURN,2021-01-01,PRO
7176,CHURN,2021-02-01,PRO
7181,CHURN,2020-09-01,PRO
7182,CHURN,2020-07-01,PRO
7215,CHURN,2021-10-01,BASIC
7226,CHURN,2022-02-01,PRO
7259,CHURN,2020-11-01,BASIC
7271,CHURN,2022-03-01,PRO
7273,CHURN,2022-07-01,BASIC
7277,CHURN,2021-09-01,PRO
7282,CHURN,2022-08-01,PRO
7283,CHURN,2021-04-01,BASIC
7294,CHURN,2022-04-01,BASIC
7305,CHURN,2021-09-01,BASIC
7314,CHURN,2021-12-01,BASIC
7319,CHURN,2022-08-01,BASIC
7348,CHURN,2020-09-01,BASIC
7361,CHURN,2021-12-01,BASIC
7379,CHURN,2021-10-01,PRO
7387,CHURN,2021-06-01,BASIC
7396,CHURN,2021-02-01,BASIC
7410,CHURN,2020-08-01,BASIC
7418,CHURN,2021-04-01,PRO
7431,CHURN,2022-04-01,BASIC
7442,CHURN,2022-03-01,PRO
7452,CHURN,2021-05-01,BASIC
7477,CHURN,2022-03-01,BASIC
7501,CHURN,2021-04-01,BASIC
7503,CHURN,2021-02-01,BASIC
7529,CHURN,2020-09-01,PRO
7540,CHURN,2020-12-01,PRO
7559,CHURN,2021-04-01,BASIC
7561,CHURN,2022-10-01,BASIC
7566,CHURN,2021-04-01,BASIC
7574,CHURN,2020-10-01,BASIC
7626,CHURN,2021-12-01,BASIC
7649,CHURN,2021-01-01,PRO
7659,CHURN,2022-10-01,PRO
7669,CHURN,2021-08-01,BASIC
7677,CHURN,2021-10-01,BASIC
7680,CHURN,2021-06-01,BASIC
7682,CHURN,2020-10-01,PRO
7693,CHURN,2020-12-01,BASIC
7722,CHURN,2020-06-01,BASIC
7726,CHURN,2022-08-01,BASIC
7728,CHURN,2022-11-01,MAX
7768,CHURN,2022-03-01,BASIC
7772,CHURN,2021-12-01,PRO
7787,CHURN,2021-06-01,PRO
7832,CHURN,2020-08-01,PRO
7856,CHURN,2021-12-01,BASIC
7866,CHURN,2021-12-01,BASIC
7868,CHURN,2022-05-01,MAX
7892,CHURN,2022-06-01,BASIC
7904,CHURN,2020-05-01,BASIC
7918,CHURN,2022-06-01,BASIC
7924,CHURN,2020-10-01,PRO
7938,CHURN,2021-08-01,BASIC
7939,CHURN,2022-11-01,BASIC
7948,CHURN,2022-07-01,PRO
7950,CHURN,2020-12-01,BASIC
7953,CHURN,2021-02-01,BASIC
7975,CHURN,2021-10-01,BASIC
7988,CHURN,2020-09-01,PRO
8005,CHURN,2020-08-01,BASIC
8016,CHURN,2022-10-01,MAX
8031,CHURN,2022-11-01,PRO
8038,CHURN,2022-01-01,BASIC
8043,CHURN,2020-12-01,BASIC
8052,CHURN,2021-02-01,PRO
8054,CHURN,2021-08-01,PRO
8056,CHURN,2021-07-01,BASIC
8060,CHURN,2021-06-01,BASIC
8064,CHURN,2021-09-01,BASIC
8093,CHURN,2021-11-01,PRO
8098,CHURN,2022-08-01,PRO
8104,CHURN,2022-09-01,PRO
8112,CHURN,2021-07-01,BASIC
8118,CHURN,2022-08-01,BASIC
8136,CHURN,2021-09-01,BASIC
8161,CHURN,2021-01-01,BASIC
8167,CHURN,2020-11-01,PRO
8181,CHURN,2021-06-01,BASIC
8188,CHURN,2021-01-01,BASIC
8193,CHURN,2022-09-01,BASIC
8198,CHURN,2021-12-01,BASIC
8202,CHURN,2022-04-01,MAX
8203,CHURN,2021-02-01,BASIC
8229,CHURN,2022-06-01,BASIC
8231,CHURN,2020-07-01,BASIC
8234,CHURN,2022-05-01,BASIC
8243,CHURN,2021-08-01,PRO
8278,CHURN,2021-03-01,BASIC
8301,CHURN,2021-02-01,BASIC
8321,CHURN,2021-02-01,BASIC
8331,CHURN,2021-08-01,PRO
8335,CHURN,2021-04-01,BASIC
8339,CHURN,2020-12-01,PRO
8341,CHURN,2020-08-01,PRO
8348,CHURN,2022-08-01,MAX
8353,CHURN,2021-10-01,BASIC
8354,CHURN,2021-01-01,BASIC
8356,CHURN,2021-03-01,BASIC
8369,CHURN,2022-11-01,BASIC
8371,CHURN,2021-11-01,PRO
8378,CHURN,2022-09-01,BASIC
8391,CHURN,2021-05-01,BASIC
8392,CHURN,2021-02-01,BASIC
8403,CHURN,2021-04-01,BASIC
8434,CHURN,2020-11-01,PRO
8448,CHURN,2022-09-01,MAX
8449,CHURN,2022-08-01,MAX
8457,CHURN,2021-01-01,PRO
8467,CHURN,2020-08-01,BASIC
8477,CHURN,2022-02-01,BASIC
8489,CHURN,2021-05-01,BASIC
8495,CHURN,2021-07-01,PRO
8497,CHURN,2021-12-01,BASIC
8516,CHURN,2021-06-01,PRO
8541,CHURN,2021-03-01,PRO
8545,CHURN,2021-07-01,PRO
8562,CHURN,2022-07-01,BASIC
8570,CHURN,2022-07-01,BASIC
8598,CHURN,2022-08-01,BASIC
8616,CHURN,2021-10-01,BASIC
8622,CHURN,2022-02-01,BASIC
8627,CHURN,2022-06-01,BASIC
8641,CHURN,2021-01-01,PRO
8656,CHURN,2021-10-01,PRO
8657,CHURN,2021-11-01,BASIC
8706,CHURN,2021-10-01,PRO
8719,CHURN,2020-08-01,BASIC
8729,CHURN,2021-06-01,BASIC
8731,CHURN,2022-08-01,BASIC
8732,CHURN,2020-12-01,PRO
8735,CHURN,2020-12-01,BASIC
8741,CHURN,2022-06-01,BASIC
8748,CHURN,2021-03-01,BASIC
8759,CHURN,2021-06-01,BASIC
8762,CHURN,2020-11-01,PRO
8763,CHURN,2022-09-01,PRO
8766,CHURN,2022-03-01,BASIC
8767,CHURN,2021-09-01,BASIC
8769,CHURN,2021-10-01,BASIC
8774,CHURN,2021-10-01,BASIC
8778,CHURN,2021-09-01,PRO
8790,CHURN,2022-05-01,BASIC
8825,CHURN,2021-02-01,BASIC
8839,CHURN,2021-10-01,BASIC
8848,CHURN,2022-05-01,PRO
8851,CHURN,2020-12-01,BASIC
8857,CHURN,2021-02-01,BASIC
8895,CHURN,2020-12-01,BASIC
8902,CHURN,2020-11-01,BASIC
8919,CHURN,2021-05-01,BASIC
8921,CHURN,2022-01-01,MAX
8937,CHURN,2022-10-01,PRO
8938,CHURN,2021-04-01,PRO
8954,CHURN,2020-09-01,PRO
8964,CHURN,2022-05-01,BASIC
8965,CHURN,2021-09-01,BASIC
8983,CHURN,2022-10-01,BASIC
8984,CHURN,2020-10-01,BASIC
9001,CHURN,2022-07-01,MAX
9007,CHURN,2021-06-01,BASIC
9025,CHURN,2021-04-01,PRO
9055,CHURN,2021-12-01,BASIC
9065,CHURN,2021-05-01,PRO
9068,CHURN,2022-08-01,BASIC
9071,CHURN,2022-08-01,BASIC
9082,CHURN,2021-07-01,BASIC
9089,CHURN,2021-04-01,BASIC
9097,CHURN,2020-12-01,PRO
9112,CHURN,2022-07-01,PRO
9125,CHURN,2020-09-01,BASIC
9129,CHURN,2022-09-01,BASIC
9130,CHURN,2021-03-01,PRO
9146,CHURN,2022-08-01,PRO
9151,CHURN,2022-07-01,BASIC
9172,CHURN,2022-02-01,MAX
9193,CHURN,2021-09-01,PRO
9210,CHURN,2021-02-01,PRO
9236,CHURN,2021-08-01,PRO
9237,CHURN,2020-07-01,PRO
9241,CHURN,2022-05-01,PRO
9281,CHURN,2020-10-01,PRO
9295,CHURN,2021-04-01,BASIC
9302,CHURN,2022-11-01,MAX
9305,CHURN,2020-12-01,PRO
9328,CHURN,2022-03-01,MAX
9347,CHURN,2022-08-01,PRO
9349,CHURN,2022-05-01,PRO
9350,CHURN,2020-11-01,PRO
9363,CHURN,2021-04-01,BASIC
9379,CHURN,2022-09-01,BASIC
9383,CHURN,2022-03-01,BASIC
9401,CHURN,2021-09-01,PRO
9471,CHURN,2022-08-01,PRO
9515,CHURN,2022-02-01,BASIC
9520,CHURN,2022-05-01,BASIC
9522,CHURN,2020-10-01,PRO
9536,CHURN,2021-07-01,BASIC
9549,CHURN,2020-11-01,PRO
9557,CHURN,2020-12-01,BASIC
9562,CHURN,2022-10-01,BASIC
9567,CHURN,2021-09-01,PRO
9582,CHURN,2022-09-01,BASIC
9588,CHURN,2021-05-01,BASIC
9616,CHURN,2021-02-01,BASIC
9629,CHURN,2021-07-01,PRO
9655,CHURN,2022-09-01,BASIC
9660,CHURN,2021-10-01,BASIC
9680,CHURN,2022-03-01,BASIC
9685,CHURN,2022-03-01,BASIC
9702,CHURN,2022-03-01,BASIC
9719,CHURN,2020-09-01,BASIC
9722,CHURN,2020-07-01,BASIC
9750,CHURN,2022-10-01,PRO
9780,CHURN,2022-11-01,BASIC
9785,CHURN,2020-12-01,BASIC
9798,CHURN,2021-02-01,PRO
9803,CHURN,2020-10-01,BASIC
9807,CHURN,2022-03-01,PRO
9828,CHURN,2021-12-01,PRO
9840,CHURN,2021-02-01,BASIC
9845,CHURN,2022-08-01,BASIC
9847,CHURN,2022-02-01,BASIC
9868,CHURN,2021-12-01,BASIC
9870,CHURN,2022-04-01,BASIC
9872,CHURN,2022-06-01,BASIC
9874,CHURN,2022-05-01,BASIC
9881,CHURN,2021-09-01,PRO
9883,CHURN,2021-11-01,BASIC
9889,CHURN,2021-12-01,BASIC
9905,CHURN,2022-02-01,PRO
9911,CHURN,2020-05-01,PRO
9925,CHURN,2022-04-01,BASIC
9928,CHURN,2022-01-01,PRO
9943,CHURN,2020-12-01,PRO
9947,CHURN,2021-12-01,PRO
9986,CHURN,2021-02-01,PRO
10007,CHURN,2021-12-01,BASIC
10016,CHURN,2022-05-01,BASIC
10029,CHURN,2020-08-01,BASIC
10068,CHURN,2021-12-01,BASIC
10074,CHURN,2022-07-01,PRO
10101,CHURN,2020-12-01,BASIC
10145,CHURN,2022-09-01,BASIC
10156,CHURN,2021-01-01,BASIC
10191,CHURN,2020-06-01,BASIC
10197,CHURN,2021-05-01,BASIC
10215,CHURN,2020-07-01,BASIC
10218,CHURN,2021-03-01,PRO
10225,CHURN,2020-07-01,PRO
10232,CHURN,2021-01-01,BASIC
10264,CHURN,2020-12-01,BASIC
10266,CHURN,2021-04-01,BASIC
10270,CHURN,2020-11-01,BASIC
10278,CHURN,2022-03-01,PRO
10294,CHURN,2021-11-01,BASIC
10304,CHURN,2022-06-01,BASIC
10328,CHURN,2022-04-01,BASIC
10340,CHURN,2021-06-01,PRO
10366,CHURN,2022-02-01,BASIC
26,CHURN,2022-10-01,PRO
62,CHURN,2022-07-01,MAX
111,CHURN,2022-08-01,MAX
132,CHURN,2022-09-01,PRO
189,CHURN,2022-11-01,MAX
210,CHURN,2021-08-01,MAX
285,CHURN,2022-08-01,PRO
303,CHURN,2022-01-01,MAX
310,CHURN,2022-10-01,MAX
321,CHURN,2022-01-01,MAX
326,CHURN,2022-07-01,MAX
330,CHURN,2022-06-01,MAX
336,CHURN,2022-05-01,MAX
365,CHURN,2022-01-01,PRO
375,CHURN,2022-01-01,PRO
415,CHURN,2022-06-01,PRO
440,CHURN,2022-10-01,MAX
441,CHURN,2022-04-01,PRO
465,CHURN,2022-02-01,MAX
492,CHURN,2022-09-01,PRO
506,CHURN,2022-04-01,MAX
517,CHURN,2022-09-01,MAX
518,CHURN,2021-09-01,MAX
520,CHURN,2021-08-01,PRO
551,CHURN,2021-08-01,MAX
553,CHURN,2022-06-01,MAX
603,CHURN,2022-10-01,MAX
636,CHURN,2021-02-01,MAX
652,CHURN,2022-04-01,MAX
674,CHURN,2022-03-01,MAX
766,CHURN,2022-02-01,MAX
770,CHURN,2021-05-01,PRO
782,CHURN,2021-09-01,MAX
788,CHURN,2022-04-01,MAX
859,CHURN,2022-11-01,MAX
866,CHURN,2022-09-01,MAX
927,CHURN,2022-07-01,MAX
946,CHURN,2022-04-01,PRO
966,CHURN,2022-09-01,MAX
991,CHURN,2022-05-01,MAX
1054,CHURN,2022-04-01,MAX
1084,CHURN,2022-11-01,PRO
